,word,width,height,left_distance,bottom_distance,right_distance,top_distance,fontname,fontsize,label
1548,EXPERIENCE,131.737377,20.72999839,85.78440468,176.1824925,217.5217817,155.4524941,AAAAAA+Rubik-Bold,20.72999839,EXPERIENCE
1549,IT,13.61707451,15.54749935,21.59765535,201.1524141,35.21472986,185.6049148,BAAAAA+Montserrat-Regular,15.54749935,0
1550,Analyst,57.24945451,15.54749935,39.28115686,201.1524141,96.53061138,185.6049148,BAAAAA+Montserrat-Regular,15.54749935,0
1551,Caterpillar,65.85596457,12.30749934,21.59765535,218.3391734,87.45361992,206.031674,CAAAAA+Montserrat-SemiBold,12.30749934,0
1552,Inc.,22.81370181,12.30749934,90.84855296,218.3391734,113.6622548,206.031674,CAAAAA+Montserrat-SemiBold,12.30749934,0
1553,2021,23.69348872,11.00999977,37.34765469,233.7635003,61.04114341,222.7535006,BAAAAA+Montserrat-Regular,11.00999977,0
1554,-,4.205819911,11.00999977,63.92193326,233.7635003,68.12775317,222.7535006,BAAAAA+Montserrat-Regular,11.00999977,0
1555,current,40.76063532,11.00999977,71.00841214,233.7635003,111.7690475,222.7535006,BAAAAA+Montserrat-Regular,11.00999977,0
1556,"Peoria,",37.41425384,11.00999977,163.5234307,233.7635003,200.9376845,222.7535006,BAAAAA+Montserrat-Regular,11.00999977,0
1557,IL,9.808047999,11.00999977,203.8193923,233.7635003,213.6274403,222.7535006,BAAAAA+Montserrat-Regular,11.00999977,0
1558,Implemented,76.2277583,11.00999977,46.34765432,249.5134997,122.5754126,238.5034999,BAAAAA+Montserrat-Regular,11.00999977,0
1559,SAP,22.56231417,11.00999977,125.4542488,249.5134997,148.016563,238.5034999,BAAAAA+Montserrat-Regular,11.00999977,0
1560,BusinessObjects,91.39006993,11.00999977,150.8951504,249.5134997,242.2852203,238.5034999,BAAAAA+Montserrat-Regular,11.00999977,0
1561,reporting,52.30557405,11.00999977,245.1652117,249.5134997,297.4707858,238.5034999,BAAAAA+Montserrat-Regular,11.00999977,0
1562,tools,26.40114673,11.00999977,300.3495815,249.5134997,326.7507282,238.5034999,BAAAAA+Montserrat-Regular,11.00999977,0
1563,for,14.94563392,11.00999977,329.6307082,249.5134997,344.5763421,238.5034999,BAAAAA+Montserrat-Regular,11.00999977,0
1564,data,24.91634354,11.00999977,46.34765432,262.2634991,71.26399786,251.2534994,BAAAAA+Montserrat-Regular,11.00999977,0
1565,insights,43.60027712,11.00999977,74.14337226,262.2634991,117.7436494,251.2534994,BAAAAA+Montserrat-Regular,11.00999977,0
1566,that,22.87950589,11.00999977,120.6236523,262.2634991,143.5031582,251.2534994,BAAAAA+Montserrat-Regular,11.00999977,0
1567,facilitated,54.53908813,11.00999977,146.3836725,262.2634991,200.9227606,251.2534994,BAAAAA+Montserrat-Regular,11.00999977,0
1568,better,33.74008188,11.00999977,203.8015968,262.2634991,237.5416787,251.2534994,BAAAAA+Montserrat-Regular,11.00999977,0
1569,decision-making,92.83267204,11.00999977,240.4222312,262.2634991,333.2549032,251.2534994,BAAAAA+Montserrat-Regular,11.00999977,0
1570,Designed,53.20780849,11.00999977,46.34765432,278.0134985,99.5554628,267.0034987,BAAAAA+Montserrat-Regular,11.00999977,0
1571,a,6.495899862,11.00999977,102.434299,278.0134985,108.9301988,267.0034987,BAAAAA+Montserrat-Regular,11.00999977,0
1572,Trello-based,67.62271728,11.00999977,111.8095732,278.0134985,179.4322905,267.0034987,BAAAAA+Montserrat-Regular,11.00999977,0
1573,system,39.13601921,11.00999977,182.3111267,278.0134985,221.4471459,267.0034987,BAAAAA+Montserrat-Regular,11.00999977,0
1574,that,22.87949449,11.00999977,224.3236334,278.0134985,247.2031279,267.0034987,BAAAAA+Montserrat-Regular,11.00999977,0
1575,facilitated,54.53908821,11.00999977,250.0836536,278.0134985,304.6227418,267.0034987,BAAAAA+Montserrat-Regular,11.00999977,0
1576,a,6.495899862,11.00999977,307.5015895,278.0134985,313.9974893,267.0034987,BAAAAA+Montserrat-Regular,11.00999977,0
1577,16%,20.3402806,11.00999977,316.8867093,278.0134985,337.2269899,267.0034987,CAAAAA+Montserrat-SemiBold,11.00999977,0
1578,increase,47.55133931,11.00999977,46.34765432,291.5134979,93.89899363,280.5034981,CAAAAA+Montserrat-SemiBold,11.00999977,0
1579,in,10.72196828,11.00999977,96.93223164,291.5134979,107.6541999,280.5034981,CAAAAA+Montserrat-SemiBold,11.00999977,0
1580,project,40.38671376,11.00999977,110.6870567,291.5134979,151.0737705,280.5034981,CAAAAA+Montserrat-SemiBold,11.00999977,0
1581,delivery,44.95428576,11.00999977,154.108228,291.5134979,199.0625138,280.5034981,CAAAAA+Montserrat-SemiBold,11.00999977,0
1582,success,43.95245498,11.00999977,202.0960266,291.5134979,246.0484816,280.5034981,CAAAAA+Montserrat-SemiBold,11.00999977,0
1583,rate,22.52854758,11.00999977,249.0823871,291.5134979,271.6109347,280.5034981,CAAAAA+Montserrat-SemiBold,11.00999977,0
1584,Led,20.5042919,11.00999977,46.34765432,306.5134973,66.85194622,295.5034975,BAAAAA+Montserrat-Regular,11.00999977,0
1585,the,18.58923694,11.00999977,69.73078239,306.5134973,88.32001933,295.5034975,BAAAAA+Montserrat-Regular,11.00999977,0
1586,execution,54.17593199,11.00999977,91.19931408,306.5134973,145.3752461,295.5034975,BAAAAA+Montserrat-Regular,11.00999977,0
1587,of,10.63180373,11.00999977,148.2540945,306.5134973,158.8858983,295.5034975,BAAAAA+Montserrat-Regular,11.00999977,0
1588,a,6.495899862,11.00999977,161.7668198,306.5134973,168.2627197,295.5034975,BAAAAA+Montserrat-Regular,11.00999977,0
1589,Python-driven,79.18784048,11.00999977,171.1420941,306.5134973,250.3299346,295.5034975,BAAAAA+Montserrat-Regular,11.00999977,0
1590,data,24.91633214,11.00999977,253.2087601,306.5134973,278.1250922,295.5034975,BAAAAA+Montserrat-Regular,11.00999977,0
1591,analysis,43.01705179,11.00999977,281.0044438,306.5134973,324.0214956,295.5034975,BAAAAA+Montserrat-Regular,11.00999977,0
1592,"pipeline,",46.89973459,11.00999977,46.34765432,320.0134967,93.24738891,309.003497,BAAAAA+Montserrat-Regular,11.00999977,0
1593,aiding,34.89744028,11.00999977,96.12909672,320.0134967,131.026537,309.003497,BAAAAA+Montserrat-Regular,11.00999977,0
1594,a,6.495899862,11.00999977,133.9053212,320.0134967,140.4012211,309.003497,BAAAAA+Montserrat-Regular,11.00999977,0
1595,$12K,24.70796133,11.00999977,143.2805955,320.0134967,167.9885568,309.003497,BAAAAA+Montserrat-Regular,11.00999977,0
1596,reduction,53.82395753,11.00999977,170.8671955,320.0134967,224.691153,309.003497,BAAAAA+Montserrat-Regular,11.00999977,0
1597,in,10.41380694,11.00999977,227.5700015,320.0134967,237.9838084,309.003497,BAAAAA+Montserrat-Regular,11.00999977,0
1598,annual,38.25105619,11.00999977,240.8626454,320.0134967,279.1137016,309.003497,BAAAAA+Montserrat-Regular,11.00999977,0
1599,data,24.91633214,11.00999977,281.9950443,320.0134967,306.9113764,309.003497,BAAAAA+Montserrat-Regular,11.00999977,0
1600,processing,60.1181348,11.00999977,46.34765432,332.7634962,106.4657891,321.7534964,BAAAAA+Montserrat-Regular,11.00999977,0
1601,costs,28.22782971,11.00999977,109.3445733,332.7634962,137.572403,321.7534964,BAAAAA+Montserrat-Regular,11.00999977,0
1602,Deployed,52.80046738,11.00999977,49.23066125,348.5134955,102.0311286,337.5034958,BAAAAA+Montserrat-Regular,11.00999977,0
1603,SAP,22.56231417,11.00999977,104.9099648,348.5134955,127.472279,337.5034958,BAAAAA+Montserrat-Regular,11.00999977,0
1604,BusinessObjects,91.39006993,11.00999977,130.3508664,348.5134955,221.7409363,337.5034958,BAAAAA+Montserrat-Regular,11.00999977,0
1605,reporting,52.30555117,11.00999977,224.6209392,348.5134955,276.9264904,337.5034958,BAAAAA+Montserrat-Regular,11.00999977,0
1606,tools,26.40114673,11.00999977,279.8052861,348.5134955,306.2064328,337.5034958,BAAAAA+Montserrat-Regular,11.00999977,0
1607,for,14.94563392,11.00999977,309.0864128,348.5134955,324.0320467,337.5034958,BAAAAA+Montserrat-Regular,11.00999977,0
1608,data,24.91633214,11.00999977,326.9125992,348.5134955,351.8289314,337.5034958,BAAAAA+Montserrat-Regular,11.00999977,0
1609,insights,43.60027712,11.00999977,46.34765432,362.013495,89.94793144,351.0034952,BAAAAA+Montserrat-Regular,11.00999977,0
1610,that,22.87950589,11.00999977,92.82793436,362.013495,115.7074402,351.0034952,BAAAAA+Montserrat-Regular,11.00999977,0
1611,facilitated,54.53908813,11.00999977,118.5879545,362.013495,173.1270427,351.0034952,BAAAAA+Montserrat-Regular,11.00999977,0
1612,better,33.74008188,11.00999977,176.0058788,362.013495,209.7459607,351.0034952,BAAAAA+Montserrat-Regular,11.00999977,0
1613,decision-making,92.83267204,11.00999977,212.6265018,362.013495,305.4591738,351.0034952,BAAAAA+Montserrat-Regular,11.00999977,0
1614,IT,13.61707451,15.54749935,21.59765535,396.152406,35.21472986,380.6049066,BAAAAA+Montserrat-Regular,15.54749935,0
1615,Support,63.60507935,15.54749935,39.28115686,396.152406,102.8862362,380.6049066,BAAAAA+Montserrat-Regular,15.54749935,0
1616,Specialist,73.84525237,15.54749935,106.9540742,396.152406,180.7993266,380.6049066,BAAAAA+Montserrat-Regular,15.54749935,0
1617,Abbott,44.31043444,12.30749934,21.59765535,413.3391652,65.90808979,401.0316659,CAAAAA+Montserrat-SemiBold,12.30749934,0
1618,Laboratories,79.40371266,12.30749934,69.30301384,413.3391652,148.7067265,401.0316659,CAAAAA+Montserrat-SemiBold,12.30749934,0
1619,2018,24.46546105,11.00999977,37.34765469,428.7634922,61.81311574,417.7534924,BAAAAA+Montserrat-Regular,11.00999977,0
1620,-,4.205819911,11.00999977,64.69220078,428.7634922,68.89802069,417.7534924,BAAAAA+Montserrat-Regular,11.00999977,0
1621,2021,23.69348872,11.00999977,71.77867966,428.7634922,95.47216838,417.7534924,BAAAAA+Montserrat-Regular,11.00999977,0
1622,Abbott,38.49388124,11.00999977,147.2226539,428.7634922,185.7165351,417.7534924,BAAAAA+Montserrat-Regular,11.00999977,0
1623,"Park,",27.60987182,11.00999977,188.5970494,428.7634922,216.2069212,417.7534924,BAAAAA+Montserrat-Regular,11.00999977,0
1624,IL,9.808047999,11.00999977,219.088629,428.7634922,228.896677,417.7534924,BAAAAA+Montserrat-Regular,11.00999977,0
1625,Conducted,61.52649554,11.00999977,46.34765432,444.5134915,107.8741499,433.5034918,BAAAAA+Montserrat-Regular,11.00999977,0
1626,training,43.66745953,11.00999977,110.752986,444.5134915,154.4204456,433.5034918,BAAAAA+Montserrat-Regular,11.00999977,0
1627,sessions,45.48193749,11.00999977,157.2992298,444.5134915,202.7811673,433.5034918,BAAAAA+Montserrat-Regular,11.00999977,0
1628,on,14.35318365,11.00999977,205.6611702,444.5134915,220.0143538,433.5034918,BAAAAA+Montserrat-Regular,11.00999977,0
1629,IT,9.642898002,11.00999977,222.8932023,444.5134915,232.5361003,433.5034918,BAAAAA+Montserrat-Regular,11.00999977,0
1630,best,23.95788254,11.00999977,235.4155788,444.5134915,259.3734614,433.5034918,BAAAAA+Montserrat-Regular,11.00999977,0
1631,"practices,",52.43456644,11.00999977,262.2539871,444.5134915,314.6885536,433.5034918,BAAAAA+Montserrat-Regular,11.00999977,0
1632,improving,57.04802838,11.00999977,46.34765432,457.263491,103.3956827,446.2534912,BAAAAA+Montserrat-Regular,11.00999977,0
1633,team,28.91343578,11.00999977,106.2744669,457.263491,135.1879027,446.2534912,BAAAAA+Montserrat-Regular,11.00999977,0
1634,collaboration,72.35435616,11.00999977,138.0643901,457.263491,210.4187463,446.2534912,BAAAAA+Montserrat-Regular,11.00999977,0
1635,and,21.42867698,11.00999977,213.2975948,457.263491,234.7262718,446.2534912,BAAAAA+Montserrat-Regular,11.00999977,0
1636,proficiency,61.54770933,11.00999977,237.6051079,457.263491,299.1528173,446.2534912,BAAAAA+Montserrat-Regular,11.00999977,0
1637,in,10.41380694,11.00999977,302.032504,457.263491,312.4463109,446.2534912,BAAAAA+Montserrat-Regular,11.00999977,0
1638,IT,9.642898002,11.00999977,315.3251365,457.263491,324.9680345,446.2534912,BAAAAA+Montserrat-Regular,11.00999977,0
1639,tools,26.40114673,11.00999977,327.84749,457.263491,354.2486367,446.2534912,BAAAAA+Montserrat-Regular,11.00999977,0
1640,Ordered,45.98910454,11.00999977,46.34765432,473.0134903,92.33675886,462.0034906,BAAAAA+Montserrat-Regular,11.00999977,0
1641,and,21.42867698,11.00999977,95.21559503,473.0134903,116.644272,462.0034906,BAAAAA+Montserrat-Regular,11.00999977,0
1642,maintained,64.07961513,11.00999977,119.5231082,473.0134903,183.6027233,462.0034906,BAAAAA+Montserrat-Regular,11.00999977,0
1643,an,13.94603717,11.00999977,186.4815595,473.0134903,200.4275967,462.0034906,BAAAAA+Montserrat-Regular,11.00999977,0
1644,accurate,47.92524939,11.00999977,203.3064452,473.0134903,251.2316945,462.0034906,BAAAAA+Montserrat-Regular,11.00999977,0
1645,inventory,51.89731911,11.00999977,254.1109664,473.0134903,306.0082855,462.0034906,BAAAAA+Montserrat-Regular,11.00999977,0
1646,of,10.63180373,11.00999977,308.8879722,473.0134903,319.519776,462.0034906,BAAAAA+Montserrat-Regular,11.00999977,0
1647,IT,9.642898002,11.00999977,322.4006975,473.0134903,332.0435955,462.0034906,BAAAAA+Montserrat-Regular,11.00999977,0
1648,"equipment,",64.63801888,11.00999977,46.34765432,486.5134898,110.9856732,475.50349,BAAAAA+Montserrat-Regular,11.00999977,0
1649,saving,37.01018606,11.00999977,113.871089,486.5134898,150.8812751,475.50349,CAAAAA+Montserrat-SemiBold,11.00999977,0
1650,"$6,248",37.72531725,11.00999977,153.914079,486.5134898,191.6393962,475.50349,CAAAAA+Montserrat-SemiBold,11.00999977,0
1651,per,19.0172276,11.00999977,194.6724505,486.5134898,213.6896781,475.50349,CAAAAA+Montserrat-SemiBold,11.00999977,0
1652,year,24.17784899,11.00999977,216.7241616,486.5134898,240.9020106,475.50349,CAAAAA+Montserrat-SemiBold,11.00999977,0
1653,Examined,55.67251096,11.00999977,46.34765432,501.5134892,102.0201653,490.5034894,BAAAAA+Montserrat-Regular,11.00999977,0
1654,and,21.42867698,11.00999977,104.8990015,501.5134892,126.3276784,490.5034894,BAAAAA+Montserrat-Regular,11.00999977,0
1655,assessed,48.77324602,11.00999977,129.2065146,501.5134892,177.9797606,490.5034894,BAAAAA+Montserrat-Regular,11.00999977,0
1656,the,18.58923694,11.00999977,180.8585968,501.5134892,199.4478338,490.5034894,BAAAAA+Montserrat-Regular,11.00999977,0
1657,efficacy,42.73125419,11.00999977,202.3271285,501.5134892,245.0583827,490.5034894,BAAAAA+Montserrat-Regular,11.00999977,0
1658,of,10.63180373,11.00999977,247.9380694,501.5134892,258.5698731,490.5034894,BAAAAA+Montserrat-Regular,11.00999977,0
1659,current,40.76060104,11.00999977,261.4507947,501.5134892,302.2113957,490.5034894,BAAAAA+Montserrat-Regular,11.00999977,0
1660,security,43.23730055,11.00999977,305.0919215,501.5134892,348.329222,490.5034894,BAAAAA+Montserrat-Regular,11.00999977,0
1661,"protocols,",53.4577599,11.00999977,46.34765432,515.0134886,99.80541421,504.0034888,BAAAAA+Montserrat-Regular,11.00999977,0
1662,resulting,49.13637328,11.00999977,102.687122,515.0134886,151.8234953,504.0034888,BAAAAA+Montserrat-Regular,11.00999977,0
1663,in,10.41380694,11.00999977,154.7022795,515.0134886,165.1160864,504.0034888,BAAAAA+Montserrat-Regular,11.00999977,0
1664,the,18.58923694,11.00999977,167.9949349,515.0134886,186.5841719,504.0034888,BAAAAA+Montserrat-Regular,11.00999977,0
1665,adoption,50.11570576,11.00999977,189.4634666,515.0134886,239.5791724,504.0034888,BAAAAA+Montserrat-Regular,11.00999977,0
1666,of,10.63180373,11.00999977,242.4579979,515.0134886,253.0898016,504.0034888,BAAAAA+Montserrat-Regular,11.00999977,0
1667,Cobit,29.44864311,11.00999977,255.9707232,515.0134886,285.4193663,504.0034888,BAAAAA+Montserrat-Regular,11.00999977,0
1668,and,21.42867698,11.00999977,288.2998691,515.0134886,309.7285461,504.0034888,BAAAAA+Montserrat-Regular,11.00999977,0
1669,ITIL,19.4474061,11.00999977,312.6073937,515.0134886,332.0547998,504.0034888,BAAAAA+Montserrat-Regular,11.00999977,0
1670,standards,54.87913852,11.00999977,46.34765432,528.513488,101.2267928,517.5034883,BAAAAA+Montserrat-Regular,11.00999977,0
1671,and,21.42867698,11.00999977,104.1067958,528.513488,125.5354727,517.5034883,BAAAAA+Montserrat-Regular,11.00999977,0
1672,a,6.495899862,11.00999977,128.4143089,528.513488,134.9102088,517.5034883,BAAAAA+Montserrat-Regular,11.00999977,0
1673,51%,19.32786613,11.00999977,137.7895832,528.513488,157.1174493,517.5034883,BAAAAA+Montserrat-Regular,11.00999977,0
1674,decrease,49.57588795,11.00999977,159.9953546,528.513488,209.5712426,517.5034883,BAAAAA+Montserrat-Regular,11.00999977,0
1675,in,10.41380694,11.00999977,212.4505373,528.513488,222.8643443,517.5034883,BAAAAA+Montserrat-Regular,11.00999977,0
1676,security,43.23732342,11.00999977,225.7431927,528.513488,268.9805162,517.5034883,BAAAAA+Montserrat-Regular,11.00999977,0
1677,incidents,50.99484226,11.00999977,271.8602029,528.513488,322.8550451,517.5034883,BAAAAA+Montserrat-Regular,11.00999977,0
1678,Designed,53.20780849,11.00999977,46.34765432,543.5134874,99.5554628,532.5034876,BAAAAA+Montserrat-Regular,11.00999977,0
1679,and,21.42867698,11.00999977,102.434299,543.5134874,123.862976,532.5034876,BAAAAA+Montserrat-Regular,11.00999977,0
1680,managed,53.79099939,11.00999977,126.7418121,543.5134874,180.5328115,532.5034876,BAAAAA+Montserrat-Regular,11.00999977,0
1681,a,6.495899862,11.00999977,183.4116477,543.5134874,189.9075476,532.5034876,BAAAAA+Montserrat-Regular,11.00999977,0
1682,MySQL,38.86917346,11.00999977,192.786922,543.5134874,231.6560954,532.5034876,BAAAAA+Montserrat-Regular,11.00999977,0
1683,database,50.86346277,11.00999977,234.5354821,543.5134874,285.3989448,532.5034876,BAAAAA+Montserrat-Regular,11.00999977,0
1684,for,14.94563392,11.00999977,288.2782167,543.5134874,303.2238506,532.5034876,BAAAAA+Montserrat-Regular,11.00999977,0
1685,data,24.91633214,11.00999977,306.1044031,543.5134874,331.0207353,532.5034876,BAAAAA+Montserrat-Regular,11.00999977,0
1686,storage,41.56509283,11.00999977,46.34765432,557.0134868,87.91274715,546.0034871,BAAAAA+Montserrat-Regular,11.00999977,0
1687,and,21.42867698,11.00999977,90.79204189,557.0134868,112.2207189,546.0034871,BAAAAA+Montserrat-Regular,11.00999977,0
1688,"retrieval,",46.77838152,11.00999977,115.0995551,557.0134868,161.8779366,546.0034871,BAAAAA+Montserrat-Regular,11.00999977,0
1689,saving,35.71166454,11.00999977,164.7596444,557.0134868,200.4713089,546.0034871,BAAAAA+Montserrat-Regular,11.00999977,0
1690,the,18.58923694,11.00999977,203.3500931,557.0134868,221.9393301,546.0034871,BAAAAA+Montserrat-Regular,11.00999977,0
1691,company,51.89736486,11.00999977,224.8186248,557.0134868,276.7159897,546.0034871,BAAAAA+Montserrat-Regular,11.00999977,0
1692,$352,25.20216545,11.00999977,279.5956764,557.0134868,304.7978418,546.0034871,BAAAAA+Montserrat-Regular,11.00999977,0
1693,per,18.52195814,11.00999977,307.6773708,557.0134868,326.1993289,546.0034871,BAAAAA+Montserrat-Regular,11.00999977,0
1694,week,29.41688996,11.00999977,329.0798815,557.0134868,358.4967714,546.0034871,BAAAAA+Montserrat-Regular,11.00999977,0
1695,Customer,76.84394965,15.54749935,21.59765535,591.1523979,98.441605,575.6048985,BAAAAA+Montserrat-Regular,15.54749935,0
1696,Service,56.00805832,15.54749935,102.5094866,591.1523979,158.5175449,575.6048985,BAAAAA+Montserrat-Regular,15.54749935,0
1697,Representative,117.6203566,15.54749935,162.583722,591.1523979,280.2040786,575.6048985,BAAAAA+Montserrat-Regular,15.54749935,0
1698,State,33.07676853,12.30749934,21.59765535,608.3391571,54.67442388,596.0316578,CAAAAA+Montserrat-SemiBold,12.30749934,0
1699,Farm,33.16407686,12.30749934,58.06879566,608.3391571,91.23287252,596.0316578,CAAAAA+Montserrat-SemiBold,12.30749934,0
1700,Insurance,62.80498161,12.30749934,94.62605268,608.3391571,157.4310343,596.0316578,CAAAAA+Montserrat-SemiBold,12.30749934,0
1701,2017,23.92597106,11.00999977,37.34765469,623.7634841,61.27362575,612.7534843,BAAAAA+Montserrat-Regular,11.00999977,0
1702,-,4.205819911,11.00999977,64.15301238,623.7634841,68.35883229,612.7534843,BAAAAA+Montserrat-Regular,11.00999977,0
1703,2018,24.46546105,11.00999977,71.23949126,623.7634841,95.70495231,612.7534843,BAAAAA+Montserrat-Regular,11.00999977,0
1704,"Bloomington,",75.65269392,11.00999977,147.4570289,623.7634841,223.1097228,612.7534843,BAAAAA+Montserrat-Regular,11.00999977,0
1705,IL,9.808047999,11.00999977,225.9914306,623.7634841,235.7994786,612.7534843,BAAAAA+Montserrat-Regular,11.00999977,0
1706,Used,28.20704658,11.00999977,46.34765432,639.5134834,74.5547009,628.5034836,BAAAAA+Montserrat-Regular,11.00999977,0
1707,Zendesk,47.22114934,11.00999977,77.43353707,639.5134834,124.6546864,628.5034836,BAAAAA+Montserrat-Regular,11.00999977,0
1708,ticketing,49.01521469,11.00999977,127.533995,639.5134834,176.5492096,628.5034836,BAAAAA+Montserrat-Regular,11.00999977,0
1709,system,39.13601921,11.00999977,179.4279938,639.5134834,218.5640131,628.5034836,BAAAAA+Montserrat-Regular,11.00999977,0
1710,to,11.16165058,11.00999977,221.4405005,639.5134834,232.6021511,628.5034836,BAAAAA+Montserrat-Regular,11.00999977,0
1711,categorize,57.49862099,11.00999977,235.481302,639.5134834,292.979923,628.5034836,BAAAAA+Montserrat-Regular,11.00999977,0
1712,and,21.42867698,11.00999977,295.8591948,639.5134834,317.2878718,628.5034836,BAAAAA+Montserrat-Regular,11.00999977,0
1713,prioritize,48.53051601,11.00999977,320.1667195,639.5134834,368.6972355,628.5034836,BAAAAA+Montserrat-Regular,11.00999977,0
1714,customer,52.89789134,11.00999977,46.34765432,653.0134828,99.24554565,642.0034831,BAAAAA+Montserrat-Regular,11.00999977,0
1715,"issues,",35.48873969,11.00999977,102.1260867,653.0134828,137.6148264,642.0034831,BAAAAA+Montserrat-Regular,11.00999977,0
1716,reducing,51.21616002,11.00999977,140.5078066,653.0134828,191.7239667,642.0034831,CAAAAA+Montserrat-SemiBold,11.00999977,0
1717,resolution,57.27920979,11.00999977,194.7567706,653.0134828,252.0359804,642.0034831,CAAAAA+Montserrat-SemiBold,11.00999977,0
1718,time,26.33606544,11.00999977,255.0688371,653.0134828,281.4049026,642.0034831,CAAAAA+Montserrat-SemiBold,11.00999977,0
1719,by,13.74726728,11.00999977,284.4381406,653.0134828,298.1854079,642.0034831,CAAAAA+Montserrat-SemiBold,11.00999977,0
1720,an,14.22118231,11.00999977,301.2189207,653.0134828,315.440103,642.0034831,CAAAAA+Montserrat-SemiBold,11.00999977,0
1721,average,45.36151257,11.00999977,318.4729598,653.0134828,363.8344723,642.0034831,CAAAAA+Montserrat-SemiBold,11.00999977,0
1722,of,11.16017804,11.00999977,46.34765432,665.7634823,57.50783236,654.7534826,CAAAAA+Montserrat-SemiBold,11.00999977,0
1723,16,11.09573263,11.00999977,60.54263058,665.7634823,71.63836321,654.7534826,CAAAAA+Montserrat-SemiBold,11.00999977,0
1724,minutes,46.78042737,11.00999977,74.67157444,665.7634823,121.4520018,654.7534826,CAAAAA+Montserrat-SemiBold,11.00999977,0
1725,per,19.0172276,11.00999977,124.4859073,665.7634823,143.5031349,654.7534826,CAAAAA+Montserrat-SemiBold,11.00999977,0
1726,ticket,32.45281134,11.00999977,146.5376185,665.7634823,178.9904299,654.7534826,CAAAAA+Montserrat-SemiBold,11.00999977,0
1727,Initiated,46.02216656,11.00999977,49.23066125,681.5134817,95.25282781,670.5034819,BAAAAA+Montserrat-Regular,11.00999977,0
1728,a,6.495899862,11.00999977,98.13166399,681.5134817,104.6275638,670.5034819,BAAAAA+Montserrat-Regular,11.00999977,0
1729,data-driven,63.87042762,11.00999977,107.5069382,681.5134817,171.3773659,670.5034819,BAAAAA+Montserrat-Regular,11.00999977,0
1730,upselling,50.79802094,11.00999977,174.2562143,681.5134817,225.0542353,670.5034819,BAAAAA+Montserrat-Regular,11.00999977,0
1731,strategy,45.07492414,11.00999977,227.9330195,681.5134817,273.0079436,670.5034819,BAAAAA+Montserrat-Regular,11.00999977,0
1732,through,45.49404388,11.00999977,275.8876074,681.5134817,321.3816513,670.5034819,BAAAAA+Montserrat-Regular,11.00999977,0
1733,Microsoft,51.3133694,11.00999977,46.34765432,694.2634811,97.66102372,683.2534814,BAAAAA+Montserrat-Regular,11.00999977,0
1734,Dynamics,55.20933486,11.00999977,100.541538,694.2634811,155.7508729,683.2534814,BAAAAA+Montserrat-Regular,11.00999977,0
1735,"365,",21.4698308,11.00999977,158.6308758,694.2634811,180.1007066,683.2534814,BAAAAA+Montserrat-Regular,11.00999977,0
1736,contributing,69.51547316,11.00999977,182.9824144,694.2634811,252.4978876,683.2534814,BAAAAA+Montserrat-Regular,11.00999977,0
1737,to,11.16166198,11.00999977,255.3766832,694.2634811,266.5383452,683.2534814,BAAAAA+Montserrat-Regular,11.00999977,0
1738,an,13.94604865,11.00999977,269.4174846,694.2634811,283.3635333,683.2534814,BAAAAA+Montserrat-Regular,11.00999977,0
1739,average,43.85384238,11.00999977,286.2423588,694.2634811,330.0962012,683.2534814,BAAAAA+Montserrat-Regular,11.00999977,0
1740,policy,32.3546105,11.00999977,332.9754959,694.2634811,365.3301064,683.2534814,BAAAAA+Montserrat-Regular,11.00999977,0
1741,value,29.29587094,11.00999977,46.34765432,707.7634806,75.64352526,696.7534808,BAAAAA+Montserrat-Regular,11.00999977,0
1742,increase,45.9006181,11.00999977,78.52282,707.7634806,124.4234381,696.7534808,BAAAAA+Montserrat-Regular,11.00999977,0
1743,of,10.63180373,11.00999977,127.3027328,707.7634806,137.9345366,696.7534808,BAAAAA+Montserrat-Regular,11.00999977,0
1744,$22,19.27124212,11.00999977,140.8154581,707.7634806,160.0867003,696.7534808,BAAAAA+Montserrat-Regular,11.00999977,0
1745,per,18.52194667,11.00999977,162.9662178,707.7634806,181.4881644,696.7534808,BAAAAA+Montserrat-Regular,11.00999977,0
1746,customer,52.89789134,11.00999977,184.3687055,707.7634806,237.2665968,696.7534808,BAAAAA+Montserrat-Regular,11.00999977,0
1747,Engineered,64.48668152,11.00999977,46.34765432,723.5134799,110.8343358,712.5034801,BAAAAA+Montserrat-Regular,11.00999977,0
1748,a,6.495899862,11.00999977,113.713172,723.5134799,120.2090719,712.5034801,BAAAAA+Montserrat-Regular,11.00999977,0
1749,dynamic,48.20033324,11.00999977,123.0884463,723.5134799,171.2887795,712.5034801,BAAAAA+Montserrat-Regular,11.00999977,0
1750,call,18.60916166,11.00999977,174.1683239,723.5134799,192.7774855,712.5034801,BAAAAA+Montserrat-Regular,11.00999977,0
1751,routing,41.02651802,11.00999977,195.6588396,723.5134799,236.6853576,712.5034801,BAAAAA+Montserrat-Regular,11.00999977,0
1752,system,39.13603061,11.00999977,239.5641533,723.5134799,278.7001839,712.5034801,BAAAAA+Montserrat-Regular,11.00999977,0
1753,using,30.7709985,11.00999977,281.5766485,723.5134799,312.347647,712.5034801,BAAAAA+Montserrat-Regular,11.00999977,0
1754,"Salesforce,",58.12344715,11.00999977,46.34765432,736.2634794,104.4711015,725.2534796,BAAAAA+Montserrat-Regular,11.00999977,0
